id,date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,city,state,sqft_lot15
6411600113,20150420T000000,375000,3,1,1210,7425,1,0,0,4,6,1210,0,1910,0,98133,47.7125,-122.33,1260,Hartford,Connecticut,7425
6381500035,20140508T000000,385000,3,1.75,1890,9920,1,0,0,3,7,1230,660,1944,0,98125,47.7327,-122.306,1380,Meriden,Connecticut,9086
7518500985,20140903T000000,591500,4,2.5,1690,4080,1.5,0,0,4,7,1140,550,1912,0,98117,47.6825,-122.379,1600,Portland,Connecticut,4590
5149800040,20140918T000000,255000,4,2,2560,12155,1,0,0,4,7,1350,1210,1960,0,98003,47.3326,-122.323,1790,West Hartford,Connecticut,11906
3211000930,20150316T000000,275000,3,1.5,1350,7800,1,0,0,3,7,1350,0,1959,0,98059,47.4805,-122.158,1510,New Britain,Connecticut,8040
1853081250,20141229T000000,800000,4,2.75,3120,5000,2,0,0,3,9,3120,0,2010,0,98074,47.594,-122.062,3200,East Hampton,Connecticut,5000
6632300040,20150425T000000,327000,2,1,1140,7435,1,0,0,3,7,1140,0,1952,1990,98125,47.73,-122.31,1320,Wethersfield,Connecticut,9385
6117501755,20141230T000000,355000,4,1.5,2230,11536,1,0,1,4,7,1220,1010,1954,0,98166,47.4409,-122.348,2170,New Britain,Connecticut,12465
6163900411,20141003T000000,310000,2,1,1050,8220,1,0,0,4,6,780,270,1947,0,98155,47.7598,-122.316,1340,Glastonbury,Connecticut,7651
1924069039,20140519T000000,869000,5,3.25,4180,49222,2,0,0,4,8,2880,1300,1979,0,98027,47.5488,-122.094,3170,Colchester,Connecticut,8029
4058801065,20140808T000000,272000,3,2,1200,5700,1,0,0,5,7,1200,0,1942,0,98178,47.5031,-122.242,1190,Hartford,Connecticut,6384
1223089038,20140711T000000,665000,5,2.25,3320,60984,2,0,0,3,9,3320,0,2000,0,98045,47.4862,-121.718,1580,Middletown,Connecticut,55322
5420800090,20141117T000000,225000,3,2.5,1590,8449,2,0,0,3,7,1590,0,1989,0,98030,47.3493,-122.177,1750,Wallingford,Connecticut,7172
2591720360,20141226T000000,375000,3,2.5,2750,37096,2,0,0,3,9,2750,0,1989,0,98038,47.3732,-122.023,2700,West Hartford,Connecticut,40091
9286750100,20140610T000000,375500,3,1.5,1530,7200,1,0,0,3,8,1530,0,1975,0,98155,47.7691,-122.297,2150,Newington,Connecticut,7216
2392100090,20150402T000000,550000,3,1.75,1570,6500,1,0,0,3,7,920,650,1948,0,98116,47.565,-122.398,1570,New Britain,Connecticut,5750
4302201085,20140918T000000,248000,3,1,1470,7680,1,0,0,3,7,1220,250,1946,0,98106,47.5276,-122.359,1470,Hartford,Connecticut,6784
4302201085,20150506T000000,546940,3,1,1470,7680,1,0,0,3,7,1220,250,1946,0,98106,47.5276,-122.359,1470,New Britain,Connecticut,6784
7215730580,20140902T000000,680000,4,3,3150,6175,2,0,0,3,9,3150,0,2001,0,98075,47.5968,-122.017,3150,New Britain,Connecticut,6986
2095500120,20140718T000000,350000,4,2.5,2380,6124,2,0,0,3,8,2380,0,1997,0,98030,47.3662,-122.175,2170,Cromwell,Connecticut,6097
136000220,20150325T000000,593000,2,2.5,2000,2500,3,0,1,3,8,1810,190,1994,0,98116,47.5788,-122.396,1970,Berlin,Connecticut,5650
3834000720,20150319T000000,390000,2,1,1140,8147,1,0,0,3,7,1140,0,1958,0,98125,47.7278,-122.289,1260,Glastonbury,Connecticut,8148
3523029077,20141007T000000,297000,3,1,1340,18000,1,0,0,4,7,1340,0,1924,0,98070,47.4443,-122.509,1660,Haddam,Connecticut,196591
42000065,20150305T000000,355000,2,1,1450,9150,1,0,0,4,7,1450,0,1965,0,98188,47.4689,-122.277,1440,Berlin,Connecticut,10636
3275330120,20140814T000000,309900,3,2.5,2020,26670,2,0,0,3,7,2020,0,1987,0,98003,47.2597,-122.31,1680,Berlin,Connecticut,10939
2312400230,20140924T000000,257000,3,2.25,1810,12000,2,0,0,3,7,1810,0,1992,0,98003,47.3476,-122.3,1720,Rocky Hill,Connecticut,9916
3472800065,20140826T000000,1.70E+06,4,3,3600,9687,2,0,0,4,9,3600,0,1959,1995,98004,47.6257,-122.208,2620,Cromwell,Connecticut,10400
7518501140,20150113T000000,300000,3,2,1260,2550,2,0,0,3,7,1260,0,1987,0,98117,47.6821,-122.378,1590,Middletown,Connecticut,3825
9126100815,20141217T000000,500000,3,2,1560,1156,3,0,0,3,8,1560,0,2014,0,98122,47.605,-122.304,1560,Hartford,Connecticut,1728
2769600590,20141016T000000,900000,8,4,4020,7500,1,0,0,3,8,2010,2010,1968,0,98107,47.6732,-122.363,1560,Rocky Hill,Connecticut,3737
7215730040,20140515T000000,695000,4,3,3150,9130,2,0,0,3,9,3150,0,2001,0,98075,47.5974,-122.017,2970,Hartford,Connecticut,6228
8155760040,20141218T000000,213400,4,2.5,1680,6655,2,0,0,3,7,1680,0,2001,0,98030,47.3867,-122.191,1680,Meriden,Connecticut,6982
1376800220,20140709T000000,425000,2,1,1320,8830,1,0,0,3,7,1020,300,1939,0,98199,47.6433,-122.404,1620,East Hampton,Connecticut,8531
3623059101,20140811T000000,420000,3,3,2700,47050,2,0,0,4,9,1570,1130,1986,0,98058,47.4446,-122.104,2260,New Britain,Connecticut,45901
7010701016,20150209T000000,411000,1,1,1080,5000,1.5,0,0,3,7,1080,0,1948,0,98199,47.6603,-122.394,1620,Berlin,Connecticut,4000
1025069210,20150209T000000,762500,4,2.25,3130,41382,2,0,0,3,9,3130,0,1986,0,98053,47.6683,-122.034,3130,New Britain,Connecticut,54886
721049096,20140527T000000,569950,5,4.5,4850,40902,2,0,0,3,10,4850,0,2001,0,98023,47.3181,-122.344,1640,New Britain,Connecticut,13503
7347600210,20150424T000000,258000,4,1,1220,8500,1.5,0,0,5,6,1220,0,1916,0,98168,47.4792,-122.277,1460,Glastonbury,Connecticut,8500
3630030180,20150224T000000,499000,3,2.25,1780,3665,2,0,0,3,8,1780,0,2004,0,98029,47.5495,-121.997,1770,Wethersfield,Connecticut,3669
9353300820,20150511T000000,310000,3,1,1250,10723,1,0,0,4,7,1250,0,1961,0,98059,47.4894,-122.135,1520,Middletown,Connecticut,10723
4310702876,20141103T000000,398500,2,2.5,1780,1311,3,0,0,3,8,1350,430,2005,0,98103,47.6962,-122.34,1390,Portland,Connecticut,1227
5647900120,20140613T000000,250600,4,2.5,1930,8660,1,0,0,3,7,1120,810,1981,0,98001,47.3261,-122.26,1830,East Haddam,Connecticut,9591
4123800580,20140812T000000,352000,4,2.5,2470,6116,1,0,0,3,7,1420,1050,1985,0,98038,47.3792,-122.047,1670,East Hampton,Connecticut,7627
6169901006,20140715T000000,600000,2,1,1180,2160,1,0,1,3,7,940,240,1909,0,98119,47.6313,-122.368,2700,Newington,Connecticut,5400
3735901080,20150324T000000,645000,3,1,2270,4182,1,0,0,4,7,1170,1100,1946,0,98115,47.688,-122.32,1860,Berlin,Connecticut,4080
5104520620,20140724T000000,291500,4,2.5,1770,5000,2,0,0,3,7,1770,0,2004,0,98038,47.3503,-122.005,2080,Newington,Connecticut,5100
2422049107,20140508T000000,350000,4,1.75,2250,13515,1,0,0,4,8,2150,100,1940,0,98030,47.3789,-122.229,2150,Wallingford,Connecticut,12508
3260700360,20140919T000000,279000,3,2.5,1540,7280,1,0,0,3,7,1080,460,1974,0,98003,47.3102,-122.322,1220,New Britain,Connecticut,6440
1862400057,20150304T000000,320000,2,1,820,5400,1,0,0,3,6,820,0,1940,0,98117,47.6976,-122.375,1370,Berlin,Connecticut,5632
8682262720,20150310T000000,495000,2,2,1580,5203,1,0,0,3,8,1580,0,2004,0,98053,47.7174,-122.032,1560,New Britain,Connecticut,4770
3183110180,20140828T000000,490000,4,2.5,2430,42646,1,0,0,3,7,1450,980,1989,0,98014,47.6164,-121.953,2000,Guilford,Connecticut,38159
7986400360,20140717T000000,770000,5,1.5,2160,5000,1.5,0,2,4,8,2160,0,1926,0,98107,47.6645,-122.36,1450,Middletown,Connecticut,4265
1789900065,20140709T000000,215000,3,1.75,1770,29004,1,0,0,3,8,1770,0,1959,0,98023,47.3204,-122.364,2300,West Hartford,Connecticut,24534
222069057,20150330T000000,665000,3,3.5,3580,95832,1.5,0,0,3,9,3580,0,2005,0,98038,47.4239,-122.015,2880,Wethersfield,Connecticut,60548
3822200164,20140819T000000,423500,3,2.25,1890,7498,1,0,0,3,7,1190,700,1987,0,98125,47.73,-122.297,1660,Meriden,Connecticut,8100
1931300665,20141009T000000,850000,3,3,1910,4800,1.5,0,0,3,9,1910,0,1900,1991,98103,47.6572,-122.346,1280,Wethersfield,Connecticut,1310
1443500385,20140513T000000,155000,2,1,910,6232,1,0,0,3,6,910,0,1943,0,98118,47.5328,-122.272,1070,New Britain,Connecticut,6232
259600410,20150413T000000,505000,3,2.25,1460,7210,1,0,0,3,7,1460,0,1963,0,98008,47.6316,-122.119,1850,Glastonbury,Connecticut,7519
3630120880,20150227T000000,780000,3,3.5,3310,5558,2,0,0,3,9,3310,0,2005,0,98029,47.5553,-122.003,3310,Portland,Connecticut,5270
2822049210,20140825T000000,165000,3,1.5,1630,22764,1,0,0,3,7,1630,0,1970,0,98032,47.3611,-122.293,1620,Cromwell,Connecticut,17859
6821100015,20140828T000000,707000,2,2.5,2130,5001,1,0,0,5,8,1330,800,1972,0,98199,47.6573,-122.399,1750,East Hampton,Connecticut,6000
2267000458,20150501T000000,497000,3,2.5,1220,1475,3,0,0,3,8,1220,0,2000,0,98117,47.6909,-122.395,1220,Wethersfield,Connecticut,1546
2976800115,20141105T000000,349170,4,1.75,1670,8856,1,0,2,3,7,1070,600,1955,0,98178,47.5056,-122.251,1660,Colchester,Connecticut,8088
7436600090,20150102T000000,287000,4,1.5,1300,10050,1.5,0,0,3,7,1300,0,1963,0,98059,47.4899,-122.116,1730,Glastonbury,Connecticut,10050
6072800205,20141119T000000,2.38E+06,4,2.5,3220,20251,1,0,0,3,10,3220,0,1969,0,98006,47.5692,-122.192,4200,Newington,Connecticut,22114
3296000110,20140602T000000,645000,4,2.5,2430,14400,1,0,0,5,8,1670,760,1963,0,98007,47.6202,-122.138,2140,Middletown,Connecticut,9048
5054800110,20141016T000000,238000,5,2.25,2240,9652,2,0,0,3,7,2240,0,1990,0,98055,47.4249,-122.211,2180,West Hartford,Connecticut,11644
5054800110,20150213T000000,328000,5,2.25,2240,9652,2,0,0,3,7,2240,0,1990,0,98055,47.4249,-122.211,2180,New Britain,Connecticut,11644
7443000652,20141103T000000,365000,2,1.5,790,1123,2,0,0,3,8,700,90,2003,0,98119,47.651,-122.368,1370,Middletown,Connecticut,1281
3995700220,20150317T000000,380000,3,1,1380,8147,1,0,0,4,7,1380,0,1948,0,98155,47.7407,-122.3,1360,Cromwell,Connecticut,8147
4191400090,20150310T000000,525000,4,1.5,1680,10500,2,0,0,3,7,1680,0,1962,0,98033,47.6806,-122.166,1830,Hartford,Connecticut,10264
7518505070,20140625T000000,402000,4,2.25,2000,3672,2,0,0,5,7,1650,350,1926,0,98117,47.6769,-122.383,2000,Haddam,Connecticut,5100
9144300110,20150424T000000,308000,2,1,1680,9250,1,0,0,3,7,860,820,1969,0,98072,47.7618,-122.162,1590,East Hampton,Connecticut,9542
7853301930,20141009T000000,405000,3,2.5,1960,6997,2,0,0,3,7,1960,0,2006,0,98065,47.5415,-121.887,2320,Meriden,Connecticut,5178
3586500770,20140923T000000,808000,3,1.75,2590,32380,1,0,0,3,8,2590,0,1951,1994,98177,47.7539,-122.37,2340,Middletown,Connecticut,28456
7203100730,20150210T000000,875000,4,3.5,3790,6874,2.5,0,0,3,9,3790,0,2010,0,98053,47.6956,-122.022,3370,Meriden,Connecticut,6535
8644400180,20150319T000000,860000,3,2.5,2370,55321,3,0,0,4,8,2370,0,1982,0,98074,47.6148,-122.057,2590,Rocky Hill,Connecticut,41553
2071500011,20140811T000000,367500,4,2.25,1930,7925,1,0,0,3,8,1300,630,1960,0,98155,47.7626,-122.312,1930,Berlin,Connecticut,7200
5423600100,20140805T000000,604000,6,3.5,2580,13572,1,0,0,3,8,1290,1290,1987,0,98052,47.6796,-122.113,2020,New Britain,Connecticut,11656
3734900110,20150204T000000,230000,2,0.75,890,19703,1,0,0,3,6,890,0,1934,0,98045,47.4922,-121.783,1270,West Hartford,Connecticut,9800
2126049154,20141217T000000,435000,4,2.75,2160,8148,1,0,0,3,7,1410,750,1978,0,98125,47.7261,-122.306,2060,Middletown,Connecticut,8100
1864700300,20141010T000000,347500,4,2.5,1970,7098,2,0,0,3,7,1970,0,2007,0,98038,47.3576,-122.058,1970,East Hampton,Connecticut,5361
1310930100,20150318T000000,525000,4,1.75,1570,16697,1,0,2,3,7,1030,540,1981,0,98052,47.671,-122.135,1560,New Britain,Connecticut,9698
8103000110,20140603T000000,280000,2,1.5,1480,15641,1,0,0,4,7,1480,0,1940,0,98146,47.5008,-122.366,1520,Portland,Connecticut,7525
8103000110,20150205T000000,490000,2,1.5,1480,15641,1,0,0,4,7,1480,0,1940,0,98146,47.5008,-122.366,1520,Meriden,Connecticut,7525
7227501765,20150323T000000,265000,4,1.75,1430,5490,1,0,0,5,6,1430,0,1942,0,98056,47.494,-122.184,1030,Rocky Hill,Connecticut,5900
824069188,20140902T000000,645000,4,2.25,2720,18295,1,0,0,4,8,2000,720,1979,0,98075,47.5851,-122.073,2720,Meriden,Connecticut,18295
1402000210,20150427T000000,390000,3,2.25,2420,31497,1,0,0,4,8,1750,670,1964,0,98058,47.4422,-122.151,2040,Portland,Connecticut,30472
5412400180,20150417T000000,267500,3,2.5,1400,7629,1,0,0,3,7,1120,280,1988,0,98030,47.3788,-122.179,1530,East Haddam,Connecticut,7688
8894200150,20141217T000000,1.28E+06,4,3.5,5844,10766,2,0,1,3,11,5844,0,2007,0,98023,47.3293,-122.364,3413,Whitingham,Vermont,10766
4037500110,20140506T000000,404000,4,1.75,1840,10720,1,0,0,3,7,960,880,1958,0,98008,47.6074,-122.125,1840,Newington,Connecticut,9044
1843100540,20150429T000000,380000,3,2.25,2530,12042,2,0,0,3,8,2530,0,1989,0,98042,47.3742,-122.125,2480,Newington,Connecticut,10172
7856620210,20140808T000000,812500,4,2.75,2810,10300,1,0,0,4,9,1810,1000,1978,0,98006,47.5626,-122.149,2710,East Hampton,Connecticut,9900
425200145,20140703T000000,265000,3,1,1020,8610,1,0,0,5,7,1020,0,1959,0,98056,47.4974,-122.169,1070,New Britain,Connecticut,5940
6073300750,20140709T000000,480000,5,2.75,2550,7725,1,0,0,5,8,1390,1160,1967,0,98056,47.5388,-122.171,2450,Hartford,Connecticut,7725
6450301220,20140916T000000,264000,1,1,710,4725,1,0,0,3,6,710,0,1939,0,98133,47.7328,-122.34,900,Berlin,Connecticut,5250
3401700150,20150423T000000,1.35E+06,5,3,5530,38816,1.5,0,2,3,10,5530,0,1969,1994,98072,47.7352,-122.116,3800,New Britain,Connecticut,44417
7200001254,20140709T000000,550000,4,1.75,2150,9000,1,0,0,4,7,1110,1040,1966,0,98052,47.6812,-122.113,2040,Cromwell,Connecticut,9000
9828201745,20150504T000000,615000,2,1.5,880,2400,1.5,0,0,3,7,880,0,1929,0,98122,47.6144,-122.295,1220,Newington,Connecticut,4440
9238500410,20140519T000000,464000,3,1.75,1630,28600,1,0,0,3,8,1630,0,1967,0,98072,47.7742,-122.14,2260,Wethersfield,Connecticut,26000
2587910180,20140716T000000,365000,3,1,1380,30940,2,0,0,3,8,1380,0,1976,0,98042,47.334,-122.106,2350,Haddam,Connecticut,32500
8663200450,20140715T000000,490000,4,2.25,2800,10800,1,0,0,3,8,1680,1120,1977,0,98011,47.7448,-122.177,2260,West Hartford,Connecticut,9800
1310960220,20140626T000000,280927,4,2.25,2070,7350,2,0,0,4,8,2070,0,1977,0,98032,47.3615,-122.274,2080,Marlborough,Connecticut,7210
396100110,20140516T000000,282613,2,1,830,6017,1,0,0,4,6,830,0,1954,0,98133,47.7466,-122.334,1340,New Britain,Connecticut,6040
7785350490,20141023T000000,675000,3,2.25,2770,15886,2,0,0,3,10,2770,0,1982,0,98177,47.7464,-122.362,3290,New Britain,Connecticut,15886
1795900210,20140518T000000,575550,4,2.5,2060,7475,1,0,0,3,8,1440,620,1985,0,98052,47.7272,-122.105,2280,Hartford,Connecticut,8396
1796370730,20140520T000000,259900,3,2,1490,7770,1,0,0,4,7,1490,0,1990,0,98042,47.3686,-122.09,1540,Berlin,Connecticut,7366
7787100210,20141209T000000,450000,4,2.25,2120,8267,2,0,0,3,8,2120,0,1996,0,98045,47.4885,-121.779,2150,Meriden,Connecticut,7746
1137450120,20140729T000000,487500,4,2.5,2810,6296,2,0,0,3,9,2810,0,2013,0,98059,47.5019,-122.151,2850,Middletown,Connecticut,6140
1921059303,20150128T000000,275000,4,2.25,2400,17842,2,0,0,4,7,2400,0,1973,0,98002,47.2866,-122.217,1610,Middletown,Connecticut,12100
6699000610,20140811T000000,305000,3,2.5,2460,5027,2,0,0,3,8,2460,0,2002,0,98042,47.372,-122.102,2740,Wethersfield,Connecticut,5000
3621059048,20141010T000000,395000,3,1.75,2030,217800,1,0,2,4,8,2030,0,1977,0,98092,47.2618,-122.12,2570,Berlin,Connecticut,216057
2620069077,20150422T000000,215000,3,1,880,7648,1,0,2,4,6,880,0,1940,0,98022,47.1963,-121.997,1020,Meriden,Connecticut,7566
3083000910,20140708T000000,410000,3,2,1320,6000,1.5,0,0,4,7,1320,0,1920,0,98144,47.5752,-122.304,1620,Middletown,Connecticut,4000
192600100,20140626T000000,440000,4,2.5,2160,7826,1,0,0,4,7,1390,770,1976,0,98155,47.7754,-122.276,2190,Middletown,Connecticut,9900
5608010750,20140829T000000,1.16E+06,4,3.5,4190,15724,2,0,2,3,11,4190,0,1994,0,98027,47.5518,-122.096,3300,Meriden,Connecticut,10113
6140100150,20141125T000000,500000,4,2,2280,7200,1,0,0,4,7,2280,0,1956,0,98133,47.7132,-122.355,1100,Glastonbury,Connecticut,7620
9550203690,20141120T000000,961000,5,2.75,2590,6120,2,0,0,3,8,2590,0,1909,0,98105,47.6667,-122.327,1390,Glastonbury,Connecticut,3060
5423010180,20140724T000000,825000,4,2.25,2770,9340,2,0,0,4,9,2770,0,1979,0,98027,47.5628,-122.081,3010,Middletown,Connecticut,9340
2919200665,20141103T000000,734000,3,1.75,2145,3840,1.5,0,0,5,8,2145,0,1910,0,98103,47.6875,-122.357,1140,Meriden,Connecticut,3840
2122059199,20141002T000000,490000,4,4.25,4480,5715,2,0,0,3,7,3680,800,2003,0,98030,47.373,-122.179,2190,Berlin,Connecticut,6070
3601200017,20140702T000000,175000,4,2.5,1780,6000,2,0,0,3,7,1780,0,1991,0,98198,47.3828,-122.302,1630,West Hartford,Connecticut,6000
2658000115,20140618T000000,190000,1,1,720,4800,1,0,0,3,6,720,0,1914,0,98118,47.5303,-122.27,1240,New Britain,Connecticut,4860
7349400610,20140812T000000,305000,4,2.25,2050,12581,2,0,0,4,7,2050,0,1978,0,98002,47.3215,-122.204,1620,New Britain,Connecticut,7400
868001790,20150316T000000,1.30E+06,3,1,2040,7936,1,0,3,5,8,1680,360,1940,0,98177,47.7028,-122.385,2300,Glastonbury,Connecticut,10080
1105000015,20140609T000000,417000,2,1,920,6600,1,0,0,3,6,920,0,1919,2003,98118,47.5452,-122.27,1510,Hebron,Connecticut,5944
2919201385,20141113T000000,275000,2,1,680,4190,1,0,0,2,5,680,0,1906,0,98103,47.6901,-122.358,1070,Berlin,Connecticut,4175
7202470100,20141210T000000,661000,3,2.5,1940,8196,2,0,0,3,8,1940,0,1991,0,98052,47.6786,-122.151,2070,Cromwell,Connecticut,8514
2832100910,20140708T000000,435000,4,2.75,2230,9640,1,0,0,3,8,1320,910,1998,0,98125,47.7269,-122.325,2100,Middletown,Connecticut,9600
4100000040,20141023T000000,788000,5,2.25,2910,9454,1,0,1,3,8,1910,1000,1972,0,98005,47.5871,-122.173,2400,New Britain,Connecticut,10690
9320100090,20140610T000000,1.80E+06,5,3.25,5270,17232,2,0,1,3,10,4010,1260,1977,2003,98040,47.5536,-122.228,3550,Middletown,Connecticut,13917
2589300180,20140630T000000,408000,5,3.25,2820,6589,1.5,0,0,3,7,2320,500,1906,2014,98118,47.5357,-122.273,1560,Hartford,Connecticut,5647
357000025,20141020T000000,570000,2,1,1790,3760,1.5,0,0,4,8,1490,300,1912,0,98144,47.5926,-122.293,1458,West Hartford,Connecticut,3760
3179100180,20150507T000000,1.54E+06,5,3.25,2920,6960,2,0,1,3,9,2120,800,1953,2008,98105,47.6712,-122.272,2470,Hartford,Connecticut,6735
2487700065,20140505T000000,400000,2,1,840,5510,1,0,0,3,7,840,0,1955,0,98136,47.5247,-122.391,1630,West Hartford,Connecticut,5510
8732040820,20141017T000000,247000,3,1.75,1820,8740,1,0,0,4,8,1820,0,1987,0,98023,47.3074,-122.385,2210,New Britain,Connecticut,8320
1160000300,20150304T000000,453000,3,1.75,1550,7200,1,0,0,3,7,1100,450,1949,0,98125,47.7071,-122.314,1560,Glastonbury,Connecticut,7440
3904100035,20140508T000000,235000,2,1,1270,3008,1,0,0,4,6,650,620,1923,0,98118,47.5351,-122.279,1270,Colchester,Connecticut,1514
5288200230,20150421T000000,675000,4,1.75,2460,5750,1.5,0,3,5,7,1620,840,1919,0,98126,47.5601,-122.378,1760,Newington,Connecticut,4830
3331500820,20140610T000000,516200,3,2,2110,5150,1,0,0,5,6,1080,1030,1919,0,98118,47.5521,-122.271,1170,West Hartford,Connecticut,5107
3023039231,20140714T000000,650000,1,1,920,91476,1.5,0,0,3,6,920,0,1996,2002,98070,47.448,-122.472,1746,East Hampton,Connecticut,91476
5595900355,20141216T000000,257100,3,1.5,1500,10227,1,0,0,4,7,1000,500,1945,0,98022,47.2043,-121.996,1490,Cromwell,Connecticut,7670
8682290360,20150330T000000,457000,2,2,1440,9985,1,0,0,3,8,1440,0,2006,0,98053,47.7217,-122.03,1510,Middletown,Connecticut,4560
5200100115,20141117T000000,540000,3,1.75,1610,3478,1.5,0,0,4,7,1060,550,1929,0,98117,47.6774,-122.372,1610,Wethersfield,Connecticut,3478
1310700210,20140603T000000,268000,3,1.75,1970,10270,1,0,0,4,8,1970,0,1966,0,98032,47.3619,-122.285,1970,Meriden,Connecticut,8400
3298500690,20140708T000000,300000,3,1,1150,7314,1,0,0,3,7,1150,0,1960,0,98008,47.6246,-122.113,1350,East Haddam,Connecticut,7350
722059002,20140909T000000,380000,2,2.5,2110,114127,1,0,0,4,8,1590,520,1975,0,98031,47.4137,-122.212,1960,Middletown,Connecticut,11250
1022069183,20140627T000000,725000,3,2.5,3580,54450,1.5,0,0,3,9,3580,0,1990,0,98038,47.4026,-122.033,3090,Cromwell,Connecticut,35943
4053200933,20140623T000000,249000,3,1,1000,19204,1,0,0,3,7,1000,0,1968,2010,98042,47.3167,-122.081,2450,Wilmington,Vermont,25927
5589300205,20140805T000000,274000,5,1,1680,9383,1,0,0,3,7,1400,280,1929,0,98155,47.7523,-122.311,1680,Colchester,Connecticut,9458
644000040,20150429T000000,1.78E+06,4,3.25,3950,10912,2,0,0,3,10,3950,0,2003,0,98004,47.5877,-122.196,3000,Cromwell,Connecticut,10998
1787600165,20140623T000000,396500,3,1.75,2390,7149,1,0,0,3,8,1350,1040,1955,0,98125,47.7244,-122.326,1710,New Britain,Connecticut,7402
405100165,20141119T000000,460000,2,1.5,1820,7800,1,0,0,4,7,1240,580,1956,0,98133,47.7513,-122.357,1400,Colchester,Connecticut,7800
223049087,20140616T000000,277000,3,1,1100,8536,1,0,0,4,7,1100,0,1957,0,98118,47.5162,-122.261,1570,Whitingham,Vermont,8040
2742100085,20141104T000000,449500,6,4,2280,5275,1,0,0,3,7,1270,1010,1998,0,98108,47.5556,-122.294,1760,Middlefield,Connecticut,6642
3204300625,20140903T000000,785950,4,3,2530,4560,1.5,0,0,3,7,1540,990,1925,2014,98112,47.6287,-122.3,1640,Wethersfield,Connecticut,4560
6619910230,20140616T000000,545000,3,2.5,1940,9775,1,0,2,3,8,1440,500,1975,0,98034,47.7142,-122.222,2830,West Hartford,Connecticut,9775
3275310220,20141222T000000,244000,3,2,1360,9688,1,0,0,4,7,1360,0,1983,0,98003,47.2574,-122.31,1390,Durham,Connecticut,9685
5466310730,20140822T000000,165000,3,2.5,1660,2415,2,0,0,3,7,1660,0,1983,0,98042,47.3763,-122.148,1740,Middlefield,Connecticut,2624
2767704055,20140609T000000,435000,2,1,800,5000,1,0,0,3,7,800,0,1906,0,98107,47.6751,-122.372,1410,New Britain,Connecticut,5000
7504100110,20140530T000000,642000,3,2.5,2670,10082,1,0,0,3,10,2670,0,1987,0,98074,47.6359,-122.045,2740,Wethersfield,Connecticut,10854
9320990110,20150409T000000,340000,3,2.5,1720,4120,2,0,0,3,7,1720,0,1999,0,98148,47.4319,-122.328,1720,Colchester,Connecticut,5544
1400700150,20140722T000000,730000,4,2.5,3550,35689,2,0,0,4,9,3550,0,1991,0,98077,47.7503,-122.074,3350,Durham,Connecticut,35711
1186000150,20150123T000000,563250,3,1.75,1370,2800,1,0,0,5,7,800,570,1982,0,98122,47.6157,-122.291,2270,New Britain,Connecticut,3773
1024069009,20140502T000000,675000,5,2.5,2820,67518,2,0,0,3,8,2820,0,1979,0,98029,47.5794,-122.025,2820,Glastonbury,Connecticut,48351
464001115,20140512T000000,620000,3,1.5,1620,6630,1,0,0,3,8,1280,340,1954,0,98117,47.6948,-122.394,1880,Cromwell,Connecticut,5100
886000015,20141210T000000,275000,2,2,1290,9041,1,0,0,3,7,950,340,1956,0,98108,47.5346,-122.291,1290,Cromwell,Connecticut,5000
3578600062,20140512T000000,270000,3,1,1830,8209,1,0,0,3,7,1830,0,1942,0,98028,47.7439,-122.228,2150,Glastonbury,Connecticut,12000
1402950450,20150415T000000,325000,4,2.5,2040,5472,2,0,0,3,8,2040,0,2003,0,98092,47.3337,-122.189,2420,Cromwell,Connecticut,5782
3629970620,20141003T000000,476100,4,2.5,1850,1836,2,0,0,3,7,1600,250,2005,0,98029,47.5529,-121.996,1770,Cromwell,Connecticut,2236
3537900180,20141020T000000,700000,2,1,1300,12000,1,0,0,4,8,1300,0,1959,0,98004,47.6366,-122.229,2420,Cromwell,Connecticut,15000
8651442510,20140926T000000,220000,4,2,1620,5200,1.5,0,0,4,7,1620,0,1978,0,98042,47.3629,-122.091,1500,West Hartford,Connecticut,5200
114700150,20141114T000000,236000,3,1.75,1560,10919,1,0,0,3,7,1560,0,1975,0,98023,47.2917,-122.366,1730,Wethersfield,Connecticut,10919
472000620,20140502T000000,790000,3,2.5,2600,4750,1,0,0,4,9,1700,900,1951,0,98117,47.6833,-122.4,2380,West Hartford,Connecticut,4750
5491200210,20140820T000000,350000,3,1,2010,6000,1,0,0,3,7,1210,800,1967,0,98108,47.5515,-122.298,2460,Berlin,Connecticut,6000
7973202712,20150324T000000,130000,2,1,780,5300,1,0,0,3,6,780,0,1941,0,98146,47.513,-122.354,780,West Hartford,Connecticut,5300
7970800100,20140527T000000,283200,4,2.5,1982,6406,2,0,0,3,8,1982,0,2004,0,98030,47.3636,-122.192,2340,Colchester,Connecticut,6501
8122600165,20141015T000000,273000,3,1,1500,6250,1,0,0,3,6,890,610,1945,0,98126,47.5365,-122.368,1210,Meriden,Connecticut,6250
686530110,20141215T000000,599000,5,2.25,2460,8710,1,0,0,4,8,1330,1130,1976,0,98052,47.6651,-122.15,2460,Farmington,Connecticut,8870
5151600530,20150423T000000,460000,4,2.5,2680,11998,1,0,3,3,8,1510,1170,1960,0,98003,47.337,-122.321,2680,Newington,Connecticut,12746
